BODEGA,CODIGO,NEW_MAX
832,0000136177,2
832,04544,2
837,0000105574,4
837,0000116862,3
837,0000119273,9
837,0000129089,3
837,09404,9
837,10302,4
838,05630,4
841,0000129951,4
841,0000136592,4
842,0000135521,7
842,16637,4
848,0000116684,2
848,0000119440,2
848,0000132693,2
848,07957,2
849,0000123565,4
850,0000101841,6
855,0000134227,4
855,09301,2
859,0000135574,7
859,09123,4
860,0000112182,10
861,0000128145,2
861,08230,2
869,0000125085,4
869,0000131609,4
869,0000133889,4
869,05667,7
871,23534,2
877,0000119273,4
877,00276,4
886,0000116466,2
886,0000132922,2
886,12044,2
890,0000118716,8
894,0000133356,2
897,02308,7
899,0000103703,8
924,0000128407,2
924,0000136178,2
924,09492,2
943,01880,4
946,0000104545,7
004,0000116983,4
005,05667,4
008,0000103827,2
008,0000110370,4
008,0000131996,2
008,0000134578,2
008,01204,8
008,10436,9
008,28713,4
009,0000123646,2
009,06218,3
010,10436,11
011,0000131554,7
011,0000131595,4
011,00070,4
013,0000121250,4
013,0000138474,4
017,0000118623,2
017,0000134650,11
017,09012,4
017,12321,2
018,0000124308,8
018,00092,8
018,09074,4
029,01573,4
029,09088,2
033,0000128146,4
033,00072,4
033,12077,4
034,0000128679,2
034,0000136372,2
036,0000126542,4
036,02141,2
037,0000101880,12
037,0000106171,2
037,10239,16
037,12126,4
038,0000123121,8
038,08878,5
040,0000109077,4
040,23534,3
042,0000105518,4
042,0000122983,4
042,0000131609,4
042,0000132870,8
042,02225,4
042,11976,8
042,20346,2
044,0000135810,4
048,0000102068,2
050,0000133139,4
054,0000117246,4
056,17461,10
058,0000102510,5
058,0000125443,13
058,09391,5
060,0000130762,10
064,04663,7
064,09011,4
066,0000107769,4
066,00571,4
066,05531,4
066,08673,7
075,0000116284,4
075,0000116826,4
077,0000120649,4
079,0000122743,3
079,13373,7
079,13580,3
080,0000134289,4
081,0000119794,2
081,0000139401,18
081,01763,17
081,06192,4
088,0000131609,5
088,05430,5
090,0000107769,8
090,02346,9
090,05181,4
090,12658,4
090,19704,4
091,0000105729,2
1002,01989,4
1003,0000139662,2
1003,07391,6
101,02102,4
1015,0000134798,2
1019,02341,4
1020,00092,4
1020,02207,2
1022,0000135664,4
1024,0000110416,4
1032,0000136749,4
1037,0000104118,2
1037,0000128616,7
1037,0000133312,2
1037,12609,4
1039,0000122765,4
1039,10436,4
1040,0000114468,4
1042,0000132630,4
1042,04499,7
1042,19705,7
1045,04663,5
1046,0000105482,4
1046,0000128783,2
1046,0000132589,4
106,0000132853,6
106,05793,4
1070,0000128397,2
1072,0000106119,6
109,0000131229,3
109,0000133289,9
1096,0000133052,6
110,11337,5
1103,0000118774,4
1103,0000131496,4
1103,00659,8
1105,0000121538,2
1105,0000129597,6
1105,06734,2
1106,0000131905,4
1108,0000132426,5
1110,02341,3
1119,0000133330,2
1119,11245,5
1120,0000125443,6
1124,0000116701,2
1124,12398,2
1126,0000128252,4
1126,04072,8
1127,0000100720,2
113,0000129277,7
113,11108,4
1131,0000111896,4
1131,0000116279,9
1131,04072,23
1134,0000131653,5
1134,05666,6
114,0000104545,8
114,0000130158,8
114,08226,2
114,12985,2
115,04500,4
115,12693,4
116,07170,3
117,0000120032,4
117,0000126615,4
117,0000127006,8
117,0000128707,4
117,0000131905,8
125,04442,4
125,04722,4
125,07355,4
126,04750,4
126,12287,4
129,0000120281,4
129,0000128912,4
130,0000133051,3
130,10860,8
131,06422,2
131,07971,2
131,08781,2
133,13435,4
137,05667,4
138,0000122563,4
138,0000137889,4
146,0000121253,2
146,0000134394,2
146,0000136555,2
152,0000130576,4
152,0000130684,2
152,12171,4
155,0000136381,4
155,0000136658,2
155,0000137886,2
155,02341,8
155,05387,2
155,06678,4
157,0000100334,3
157,0000123101,3
157,0000125241,3
157,0000133380,3
160,0000130455,2
163,0000108755,2
163,0000121249,2
163,0000131801,2
163,0000139404,2
163,04004,2
163,08513,4
164,0000128107,2
1696,0000134638,4
1697,0000123981,11
1697,0000129560,2
1702,0000110394,5
1702,0000127096,13
1702,0000129938,2
1702,0000130854,18
1702,0000142024,2
1702,13638,2
1703,0000136491,4
1703,10239,11
1707,0000115995,6
1707,0000128616,9
1710,0000133306,2
1720,08546,4
173,0000108394,2
173,0000120444,4
173,0000141878,4
1734,02308,15
1741,05231,5
1750,0000112182,5
1750,0000125085,9
176,0000141451,3
176,13134,3
1763,0000129920,4
1763,08488,4
1764,0000123278,4
1764,0000128946,7
1768,05234,7
1768,06252,4
1777,0000105160,4
1791,0000114635,2
1791,0000121674,13
1791,0000128946,9
1791,04887,2
1794,06306,2
1804,01530,8
1804,11337,8
1809,0000135913,4
1825,12356,4
1826,0000109181,13
1826,02308,3
184,0000122007,2
184,0000134471,2
184,0000136627,2
184,06143,4
184,12077,4
1846,12491,4
1849,08878,8
1849,09058,8
185,0000104200,2
185,0000122948,2
185,0000123988,2
185,0000126525,7
185,0000134285,4
185,0000134468,2
185,0000134610,2
185,0000135810,2
185,01256,4
185,02207,2
1858,0000124358,3
1858,0000132067,3
1865,01490,2
1865,06698,2
1868,0000134650,4
1869,22416,4
187,01883,4
1876,0000122007,3
1876,20144,3
1880,0000103872,2
1880,0000104112,4
1880,0000116379,8
1883,0000121485,4
189,0000136966,4
189,02341,4
1892,0000118304,4
1892,02205,4
190,0000138519,4
190,07602,4
1916,0000125020,2
192,0000108961,10
1935,01720,4
1941,0000108033,2
195,05393,8
195,09082,11
1952,05411,4
1956,17430,4
1979,10260,2
1979,12336,2
1981,0000119583,4
1981,0000128146,4
1997,04107,2
1997,07289,9
200,0000101842,11
200,09788,2
2009,0000104915,2
2009,0000113915,3
2012,0000131742,2
2012,0000134556,2
202,08517,4
2035,0000131737,2
2056,0000133822,2
2057,0000127096,7
2058,08673,4
2058,10860,4
206,0000110233,4
206,0000114072,4
206,0000127190,4
206,05047,4
2061,0000119597,2
2061,0000133642,2
2061,07400,2
2061,12324,5
207,0000108755,2
2076,0000131554,4
2076,0000133597,4
2078,0000138222,5
2079,0000136714,2
2087,0000127010,5
2091,0000122508,4
2091,0000138467,2
2092,0000117152,2
2092,0000137964,2
2092,07235,2
2092,08618,2
2095,0000137411,4
2095,07579,4
2098,06143,2
2103,0000138532,2
2103,06086,2
2103,12132,4
2103,29378,6
211,08604,2
2113,0000130026,2
2113,0000135482,2
2113,07890,2
2113,09054,2
2115,08878,5
2117,0000119841,4
212,0000119996,7
212,0000133080,8
212,05658,14
213,0000138222,7
217,0000112711,4
220,10263,2
220,12218,4
226,09920,4
228,0000133563,4
228,0000138222,4
229,0000124296,4
234,14744,2
250,0000128946,8
250,0000129277,8
250,0000130656,8
253,0000134648,4
268,0000121502,4
268,0000125136,4
268,0000133642,4
268,08517,4
268,09984,4
274,0000133068,4
274,0000142143,4
276,0000133052,4
276,08673,4
277,0000131583,2
283,0000102552,4
283,0000118346,2
283,0000124801,2
283,0000126356,9
283,05793,2
283,05968,9
283,09916,2
287,0000104292,8
289,24482,4
291,0000110226,2
291,0000123550,2
291,0000131998,4
291,0000137448,4
295,09475,2
303,08546,9
305,0000112182,8
305,0000121253,2
309,07166,4
312,0000122182,2
312,0000128682,2
3127,0000129976,2
3131,0000141808,2
3131,09073,2
3132,0000124928,4
3134,0000117424,4
3135,0000127076,4
3136,13373,19
3137,0000104912,2
3137,01883,2
3139,0000105089,3
3139,0000116701,3
314,0000108961,8
314,08488,4
3143,0000126507,7
3143,02233,5
3143,05366,3
3146,0000137452,2
3147,01989,4
3148,0000119926,2
3148,0000137451,2
3148,12302,2
3149,0000127056,2
3150,0000124238,2
3153,0000135396,2
3153,09404,2
3154,0000114072,2
3154,00403,2
3154,07002,2
3157,0000123981,5
3157,0000130456,3
3157,0000133335,3
317,0000123300,2
319,0000127098,4
319,05951,4
321,0000106831,4
321,0000136384,4
321,12457,4
322,01720,16
322,12241,4
324,0000120640,2
324,0000128326,2
325,0000111324,2
325,0000117710,2
325,0000136491,4
325,0000138002,2
325,0000138422,2
325,00951,2
325,24218,27
330,0000113439,4
330,0000128713,4
332,10734,2
333,0000117274,2
334,0000125077,2
336,0000118918,2
336,0000122185,2
336,0000128707,2
336,02346,14
337,05467,2
339,0000134939,4
339,19651,4
343,0000136377,8
343,08010,4
345,0000142074,7
354,09072,10
358,0000132805,2
359,0000136646,2
359,05916,3
366,0000140823,8
366,19193,8
372,0000131905,8
377,0000133330,2
377,0000133888,2
380,0000128616,4
382,0000130075,4
382,08882,4
383,0000133080,10
383,15141,4
385,0000113527,4
385,0000140828,4
387,0000118388,4
389,0000133804,2
389,0000135404,2
389,05751,4
389,12799,2
390,0000104292,6
390,0000128560,4
393,11245,5
394,0000107760,2
394,0000112747,2
394,0000141970,2
394,05304,4
395,0000123121,4
396,0000105275,4
400,07434,5
401,0000132905,2
402,0000120032,2
403,0000116379,15
403,0000119906,2
403,08814,4
403,13134,4
403,13470,2
404,0000133173,4
415,0000118121,4
415,0000120642,2
415,0000135573,4
415,02134,4
416,0000104100,2
416,0000110572,2
416,0000114674,2
416,04072,19
418,0000139401,5
419,01131,4
427,0000113914,4
429,0000131609,12
431,07235,2
434,0000109341,3
434,07289,14
444,0000127076,9
445,0000123280,2
445,0000137411,9
445,06758,2
445,07363,2
448,0000135521,10
448,06086,6
448,10863,11
451,0000120527,4
451,01552,2
452,0000104048,4
452,0000111555,10
453,0000104914,2
453,0000113135,2
453,0000120753,2
453,0000122184,2
453,0000124302,2
453,0000130870,2
453,0000134826,4
459,0000134592,4
461,0000106053,7
461,0000109443,7
461,0000120514,4
461,0000134197,4
461,08583,7
464,0000122184,4
464,15073,4
473,0000106653,3
473,0000127096,10
475,13435,28
477,0000128146,7
477,05402,4
479,0000106582,2
479,0000119957,2
479,16637,2
485,0000111557,7
486,0000113045,2
486,0000134861,2
486,12175,2
489,0000130138,8
489,0000130407,8
489,0000133070,4
489,01424,4
492,0000108702,4
492,0000130461,4
495,06078,4
497,0000108041,4
497,0000120528,4
497,01530,7
497,07951,4
497,10766,4
502,0000129583,4
504,0000123646,4
504,0000134875,3
504,06086,4
509,0000108664,2
509,0000111427,2
509,0000129593,2
509,0000138170,2
509,16586,2
510,07161,4
510,09823,4
510,11109,4
513,0000135264,2
517,0000136377,2
517,13345,4
518,0000130458,4
518,0000130463,4
518,0000135572,4
518,0000139625,2
518,01543,2
518,28870,2
521,0000138739,2
523,0000104292,4
523,0000118344,2
523,04500,3
523,05290,3
523,05417,4
525,0000123823,9
525,0000124211,2
525,08959,2
527,01204,4
550,0000120649,7
552,0000123981,7
552,0000128127,2
552,0000131112,2
552,00571,4
558,04786,4
559,0000127098,4
560,10378,4
561,0000119133,4
561,04471,9
561,09073,4
562,0000119794,2
562,0000126618,2
562,0000142073,2
562,12371,2
562,17662,4
562,17893,2
563,0000128617,4
565,0000122450,2
566,0000134362,4
566,04471,4
566,23294,2
572,0000128946,9
572,02308,4
573,0000104292,12
573,00092,8
577,0000106051,4
577,0000113035,2
577,12287,2
580,0000122981,2
580,0000131554,2
582,0000100738,2
587,0000128107,3
589,05032,2
589,08513,6
589,12502,4
592,07579,4
592,08877,4
592,23534,2
604,0000120281,4
604,0000133091,2
605,0000127056,2
605,0000128710,8
605,01703,2
608,0000101899,4
608,0000121866,4
608,0000135672,2
608,05827,2
614,0000113128,17
614,0000124308,8
614,0000124691,4
614,0000132693,4
622,0000130461,4
622,19651,4
629,0000118304,2
629,0000120317,3
629,00571,3
629,06270,2
629,10945,2
629,12573,2
632,0000140828,2
632,0000141076,2
632,12455,2
632,16586,4
636,0000126356,4
636,0000136372,2
636,09788,2
640,0000111426,2
640,0000130684,4
640,0000133088,2
640,09198,8
642,07971,4
645,0000124239,4
653,0000111557,2
653,0000135011,4
653,0000135183,2
654,0000101842,4
654,0000110868,4
671,0000130159,7
671,08895,4
676,00070,6
678,0000102068,4
682,00072,7
684,0000104258,4
684,0000124987,8
684,0000126749,4
684,0000129920,8
694,0000110094,6
694,00091,4
694,05987,4
696,0000105547,4
696,13345,4
696,20548,4
709,0000129920,4
709,0000137223,2
711,0000100694,2
711,10309,2
713,0000137376,3
713,08007,3
715,0000118874,3
715,0000119133,4
715,0000128607,3
715,0000128912,8
715,0000131327,3
715,0000135570,3
715,0000137956,3
715,05387,3
727,0000129593,4
727,12294,4
728,08808,2
729,0000128787,6
729,0000130656,6
751,29378,19
759,05667,7
760,0000117416,2
760,0000130088,2
760,06102,2
762,0000100790,4
762,0000108041,4
762,0000128899,4
762,0000130762,23
762,0000137886,4
762,0000140982,2
762,00598,2
773,0000109548,2
774,04887,2
777,0000118346,3
780,00589,7
781,0000121093,2
787,0000138250,4
787,04935,4
787,17859,4
792,0000136415,4
809,0000106794,2
809,0000119204,6
809,0000124242,2
809,0000130684,2
809,0000135810,6
809,09123,6
811,0000103827,2
811,00424,11
818,0000119964,4
818,0000123278,7
818,0000132116,2
818,0000136374,9
818,0000141185,2
818,18806,2
819,10749,3
820,0000124691,2
825,15204,2
830,0000132631,2
832,0000120649,4
832,0000125229,4
837,0000116829,4
837,0000129847,3
837,0000135182,9
837,0000137449,4
837,05233,3
838,0000104681,4
838,0000113915,7
838,0000128093,4
841,12132,4
844,0000103871,4
844,09466,4
859,0000120499,4
859,0000122508,4
859,0000126525,7
859,0000134634,2
859,0000135290,4
859,0000136041,2
859,00072,7
859,09166,2
860,06927,4
861,0000119325,5
861,0000135066,2
861,02347,5
864,0000120453,6
869,0000130663,4
869,04018,7
871,08549,4
877,12457,2
894,0000123981,3
897,0000105797,2
897,20109,2
899,0000105275,4
899,0000106683,4
899,0000136374,8
924,0000117998,2
924,0000130457,4
924,0000131553,2
924,0000131775,2
924,0000134299,2
924,0000135574,9
926,0000133289,4
926,0000138222,4
943,0000114072,4
004,01720,8
005,0000138086,4
008,0000121652,4
008,0000130703,4
008,0000136040,2
008,09899,2
008,12324,8
008,13745,8
008,16467,2
009,12408,2
010,0000123453,4
010,0000123943,4
010,0000125444,11
010,0000132425,11
013,0000141026,11
013,08218,4
013,11296,2
017,0000111324,4
017,0000111869,2
017,13863,11
021,13350,2
029,0000106239,2
029,0000132537,2
029,0000132870,4
034,01709,2
036,0000120649,8
036,0000127255,8
036,0000133597,8
037,0000120955,2
037,0000130158,11
037,0000130642,4
040,0000110396,3
040,0000137226,4
040,09920,3
040,10481,3
042,0000101967,2
043,0000131998,4
043,16603,7
044,0000119996,4
048,0000106685,2
048,0000128946,4
050,04415,4
050,13435,4
051,0000130460,4
051,04471,4
051,17461,4
056,0000136412,2
056,05134,2
057,0000124240,4
058,05987,5
058,07166,13
060,0000116029,2
060,0000130515,2
060,07970,4
061,12432,4
064,0000106119,11
064,09698,4
065,01307,4
065,05393,8
068,0000105275,4
068,0000107769,4
068,09404,4
075,01307,4
077,01720,4
077,11245,5
079,0000123235,3
079,12879,3
080,09968,4
082,07139,2
088,0000122765,6
091,0000126340,5
1003,0000130506,2
1003,02346,5
1003,17461,5
1007,0000101699,9
1007,0000136666,2
101,0000113037,2
1015,0000133822,10
1015,08619,2
1015,12132,8
1019,0000114468,4
1024,0000135310,4
1025,0000103703,8
103,0000116379,4
103,0000130507,2
1031,0000124513,4
1031,12384,7
1032,0000104912,4
1032,0000128588,7
1032,10894,7
1037,0000128144,4
1039,00585,4
1042,0000128093,4
1042,0000140781,4
1042,04471,7
1042,13835,4
1044,12294,7
1045,0000101120,2
1045,0000129181,2
1045,0000130461,2
1046,0000136417,2
106,0000132426,6
106,12788,6
106,19651,4
1065,01989,5
1070,0000130646,8
1070,0000131609,9
109,04161,3
109,10356,3
1096,07434,6
110,0000108390,5
110,0000123278,6
1103,0000129376,2
1103,11976,8
1105,0000119993,2
1105,0000133895,2
1105,02201,2
1107,0000135372,2
1107,07296,2
1108,13435,8
1110,0000124209,3
1110,0000128576,3
1110,0000131577,3
1113,0000124229,7
1119,09967,2
1119,24140,4
1120,0000106237,4
1120,0000116833,4
1120,0000129976,2
1120,29666,4
1124,0000103897,2
1126,0000118383,4
1126,0000119798,2
1126,0000122420,2
1126,0000124229,8
1126,0000127024,4
1126,0000129633,2
1126,0000134798,2
1126,0000135066,2
1126,14710,4
113,0000110393,4
113,0000113462,4
113,0000135482,7
113,01710,4
113,06733,4
1131,0000136758,4
1134,0000126615,5
1134,0000137336,5
114,07045,2
114,13373,39
115,05666,7
116,0000113128,13
117,0000125444,4
117,12279,4
125,0000123225,4
125,0000135198,2
125,05987,4
126,0000100304,4
126,06143,4
129,0000106087,4
129,0000134807,4
130,0000128560,2
131,0000122047,2
131,0000128589,2
137,0000103778,2
137,0000111022,2
137,0000115375,2
137,05818,2
138,0000134827,4
138,12134,7
146,0000119923,2
146,0000136178,2
152,0000118920,4
152,0000122864,2
152,0000129182,4
152,0000129617,4
152,05785,2
152,06739,2
155,0000127232,4
157,0000108664,3
157,16636,8
160,0000104221,2
160,0000105275,2
160,0000131932,2
160,0000137336,4
163,0000116379,8
163,0000118506,4
163,0000128901,4
163,0000133306,2
163,0000135359,2
164,06927,2
1696,0000100898,4
1697,0000129597,6
1697,0000130675,2
1697,0000133052,6
1702,0000111897,2
1702,0000136371,5
1703,0000134276,4
1707,0000134362,6
1717,0000138080,6
1717,05379,6
1717,05718,3
173,0000134827,2
173,01303,4
1734,0000112591,5
1734,0000125034,2
1734,05370,5
1738,0000116832,8
1738,12471,8
1739,0000101950,4
1739,0000123823,4
1739,05393,4
1759,05234,2
176,12505,5
1764,0000102510,4
1764,0000116301,4
1764,0000121674,7
1764,0000135374,4
1764,13435,7
1768,0000128616,7
1770,0000111557,2
1770,10436,5
1777,13007,4
1783,0000124229,6
1783,02341,6
1788,0000115838,2
1788,0000128406,4
1791,0000115415,9
1791,0000135066,2
1791,0000140851,11
1791,04072,11
1791,28713,2
1793,0000124092,3
1793,0000132588,3
1801,0000135573,4
1801,05020,2
1804,0000101841,8
1804,0000133030,8
1804,0000134356,2
1825,0000120493,2
1825,12003,2
184,0000130506,2
184,24410,2
1846,0000103636,4
1846,0000133822,4
1846,0000135482,4
1846,24218,12
185,01481,4
185,04427,2
1855,0000133597,3
1858,0000132994,3
1858,0000133230,3
1865,0000102515,2
1867,05951,2
187,07162,4
1880,0000130715,2
1880,0000135481,2
1883,0000121250,4
1883,0000121312,7
1892,05379,7
1892,12471,7
190,07391,4
1909,0000135311,10
1909,10804,4
1917,0000135654,2
1917,17461,4
192,0000111555,10
192,0000124375,2
192,10749,4
192,13828,2
1941,0000130138,2
1942,04935,3
1956,0000101930,4
1956,0000125103,7
1956,0000128616,7
1956,0000135011,7
1956,23534,4
1963,0000131905,4
1963,12384,7
197,0000132426,8
197,0000135260,6
197,08746,6
197,12132,6
2012,0000112837,2
2012,0000118506,2
2012,0000122043,2
2012,0000122981,4
2012,0000128803,2
2012,0000128841,2
202,0000100789,4
202,0000103871,4
202,0000135311,5
203,0000128787,5
2056,0000131609,3
2056,01256,2
2057,05878,7
2058,12640,4
206,0000105160,4
2061,0000126349,2
2061,0000128662,2
2061,04181,2
2061,19381,2
2066,0000135521,4
207,0000135011,4
207,29666,2
2079,0000103925,2
2079,0000113128,4
2079,10468,5
2082,12482,4
2087,12471,5
2091,0000120649,4
2091,0000130158,5
2091,10295,5
2092,0000113037,2
2092,0000136335,2
2092,12053,2
2095,01549,2
2096,0000112711,4
2103,01323,2
2103,05019,2
2117,04499,4
212,0000127098,10
212,0000132994,5
213,28870,4
217,0000133052,4
219,0000116379,9
220,04572,4
226,0000109077,4
226,0000130656,4
228,0000128406,7
228,05879,4
234,00944,2
234,05052,2
234,05668,2
234,08010,2
234,12074,2
236,01967,8
236,09920,8
244,04471,3
247,0000121323,4
247,0000128946,8
247,13894,4
250,08546,8
251,0000135182,7
251,0000135522,10
255,13373,11
268,0000118168,4
268,13373,27
272,0000104915,3
272,0000105481,3
272,0000109181,6
272,06758,3
274,0000123552,4
274,0000128696,2
274,0000131903,2
274,12866,2
283,0000106059,2
283,0000121537,4
283,0000126538,2
283,0000139348,2
283,00971,2
283,10766,4
283,12287,4
283,28870,4
287,05358,4
289,0000105788,4
289,0000114637,4
289,0000123548,4
291,0000119747,4
291,0000127280,4
291,00571,4
291,09198,9
291,24140,9
302,0000134230,4
302,01424,4
305,0000105279,2
305,0000114674,2
305,0000128947,2
305,0000136371,2
310,11109,4
3127,0000131111,2
3127,0000135405,3
3129,0000109349,3
3129,01530,6
3132,0000104099,4
3134,0000123090,4
3134,0000138351,4
3135,13502,4
3137,0000120149,2
3137,08222,2
3139,00694,7
3139,23326,3
314,0000131553,8
314,0000136555,4
3144,05381,4
3145,0000101950,4
3146,0000135394,4
3146,12523,2
3147,0000122765,2
3149,08619,3
3150,24564,2
3152,0000117712,4
3153,0000131184,2
3153,05679,2
3159,0000123997,2
3159,02346,4
317,0000108752,2
317,0000111117,2
317,0000135816,2
321,0000128195,4
321,0000128884,4
321,01530,10
321,04663,10
322,0000109443,7
322,0000124071,4
322,0000128798,4
322,05366,4
322,12220,4
324,0000134276,4
324,0000139544,2
324,04935,8
325,0000100163,8
326,0000100334,7
326,0000137286,2
326,14603,2
330,0000122641,4
330,12554,4
332,0000104546,4
333,0000127097,8
333,0000131168,2
333,06270,2
334,0000104100,2
334,0000133085,2
334,0000139172,2
336,0000107936,2
336,0000135927,2
336,22234,4
339,06231,8
339,16636,8
345,0000137412,7
345,10397,4
346,0000141929,2
346,08549,16
346,09971,4
346,10305,2
346,13860,4
347,0000130158,5
347,0000130974,4
352,0000126917,4
353,0000138222,8
354,0000137357,10
355,0000128146,4
355,0000133080,4
358,12399,2
359,0000114048,2
